Country_Region,Lat,Long_,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
US,37.48133648,-80.21072274,150,1,0,149,2923.406743,0.666666667
US,38.48199985,-77.9563087,3036,23,0,3013,5771.314514,0.757575758
US,37.51328851,-78.24398086,198,4,0,194,1993.556182,2.02020202
US,36.58022376,-79.40395668,2402,63,0,2339,5998.401758,2.622814321
US,37.12560977,-82.35124171,642,6,0,636,4483.866462,0.934579439
US,37.07544585,-77.63451754,924,15,0,909,3237.107623,1.623376623
US,36.69455571,-77.53406129,416,30,0,386,7781.518893,7.211538462
US,37.93357639,-76.94230311,350,2,0,348,3195.47156,0.571428571
US,38.83677558,-77.27565836,44525,683,0,43842,3880.06609,1.53396968
US,38.85157547,-77.2977964,305,10,0,295,1269.828053,3.278688525
US,38.88485255,-77.17560759,181,6,0,175,1238.28419,3.314917127
US,38.73564842,-77.80647472,2416,28,0,2388,3392.210272,1.158940397
US,36.9302126,-80.36738849,517,17,0,500,3282.748111,3.288201161
US,37.84157909,-78.27715475,786,10,0,776,2882.288229,1.272264631
US,36.99536167,-79.88023649,2366,23,0,2343,4221.833625,0.972104818
US,36.6831435,-76.93859681,680,17,0,663,8535.207732,2.5
US,39.20172582,-78.25974949,3796,28,0,3768,4250.221132,0.737618546
US,38.2977863,-77.4922454,1048,11,0,1037,3609.312577,1.049618321
US,36.66601852,-80.91703124,837,35,0,802,13187.3326,4.181600956
US,37.31234791,-80.70636931,616,2,0,614,3684.210526,0.324675325
US,37.40809042,-76.53524337,866,7,0,859,2318.731927,0.808314088
US,37.71714806,-77.90381514,621,7,0,614,2614.406601,1.127214171
US,36.65677234,-81.23215889,793,24,0,769,5099.678457,3.026481715
US,38.29545894,-78.46525378,552,4,0,548,2785.206115,0.724637681
US,36.67878901,-77.56351439,1019,16,0,1003,8989.061397,1.57016683
US,36.76654925,-78.93512622,1160,36,0,1124,3420.718941,3.103448276
US,37.03513786,-76.35879121,4421,48,0,4373,3286.74448,1.085727211
US,37.7583355,-77.49464673,3910,74,0,3836,3628.231539,1.89258312
US,38.43542574,-78.87536254,4405,44,0,4361,8308.812434,0.998864926
US,37.53460572,-77.39326555,12573,294,0,12279,3800.57917,2.338344071
US,36.68542395,-79.87634026,2670,54,0,2616,5281.167791,2.02247191
US,38.35799465,-79.56124594,57,0,0,57,2602.739726,0
US,37.29186313,-77.29754684,889,10,0,879,3946.025123,1.124859393
US,36.90579348,-76.70842863,1536,29,0,1507,4139.157617,1.888020833
US,37.31156958,-76.76950618,1968,31,0,1937,2571.775806,1.575203252
US,38.26818502,-77.15852768,749,10,0,739,2791.026979,1.335113485
US,37.70965316,-77.09384941,464,4,0,460,2705.85491,0.862068966
US,37.71044922,-76.88689628,175,2,0,173,2491.103203,1.142857143
US,37.71889653,-76.46400482,362,3,0,359,3414.128077,0.828729282
US,36.70586667,-83.12606515,1506,29,0,1477,6429.577765,1.92563081
US,37.78258621,-79.44262866,607,4,0,603,8152.027934,0.658978583
US,39.08990083,-77.63481877,14352,161,0,14191,3470.539588,1.121794872
US,37.97850256,-77.96274807,931,10,0,921,2476.656647,1.074113856
US,36.94618528,-78.24133319,350,3,0,347,2869.793375,0.857142857
US,37.40021399,-79.19888138,4311,53,0,4258,5246.568007,1.229413129
US,38.41531222,-78.28220331,303,4,0,299,2284.895558,1.320132013
US,38.7464321,-77.48509905,2928,29,0,2899,7126.688572,0.990437158
US,38.77058531,-77.44399307,941,8,0,933,5383.911203,0.850159405
US,36.68212094,-79.86352771,1014,27,0,987,8077.106898,2.662721893
US,37.44164146,-76.34098896,312,4,0,308,3531.80892,1.282051282
US,36.67882005,-78.36131056,1324,39,0,1285,4328.636349,2.945619335
US,37.63191998,-76.55064617,279,12,0,267,2636.552637,4.301075269
US,37.17746986,-80.37868691,5232,42,0,5190,5309.7884,0.802752294
US,37.78790447,-78.88498513,357,4,0,353,2391.158741,1.120448179
US,37.50694406,-76.99828634,660,5,0,655,2858.256464,0.757575758
US,37.08166899,-76.51754109,6060,70,0,5990,3381.224718,1.155115512
US,36.89934014,-76.26420872,8978,108,0,8870,3698.57709,1.202940521
US,37.34062933,-75.87751591,452,31,0,421,3859.948762,6.85840708
US,37.89202088,-76.41949732,433,10,0,423,3579.991732,2.309468822
US,36.93357076,-82.62750411,169,1,0,168,4245.164532,0.591715976
US,37.1435975,-78.05065922,1176,24,0,1152,7720.588235,2.040816327
US,38.24530219,-78.015604,975,13,0,962,2631.507922,1.333333333
US,38.61807452,-78.48797204,1051,33,0,1018,4397.12158,3.139866794
US,36.6801638,-80.2865648,784,28,0,756,4452.521581,3.571428571
US,37.20530399,-77.39368102,1458,33,0,1425,4651.311172,2.263374486
US,36.81980341,-79.39731264,2717,38,0,2679,4501.772873,1.398601399
US,37.14259351,-76.35798148,337,4,0,333,2746.312444,1.18694362
US,36.85914825,-76.35971629,4545,78,0,4467,4814.720651,1.716171617
US,37.55016038,-77.91267882,874,6,0,868,2947.524619,0.686498856
US,37.22554789,-78.43597949,1094,17,0,1077,4797.824752,1.55393053
US,37.18497668,-77.22922187,1835,9,0,1826,4784.501864,0.490463215
US,38.70916224,-77.48713689,25877,261,0,25616,5501.823169,1.008617691
US,37.06474963,-80.71229738,1565,33,0,1532,4599.2888,2.108626198
US,37.12222899,-80.5602732,1512,7,0,1505,8285.385501,0.462962963
US,38.68295619,-78.15826963,164,2,0,162,2225.237449,1.219512195
US,37.937575,-76.72920628,819,5,0,814,9076.803724,0.610500611
US,37.53255773,-77.47966921,9299,95,0,9204,4035.393775,1.021615227
US,37.26865804,-80.06396753,4706,68,0,4638,4996.496295,1.444963876
US,37.27791025,-79.96189766,5281,99,0,5182,5326.649385,1.874644954
US,37.81204314,-79.44605905,622,6,0,616,2755.504364,0.964630225
US,38.51006137,-78.87260325,3977,48,0,3929,4853.077561,1.206939904
US,36.9302832,-82.10095486,1548,16,0,1532,5822.613406,1.033591731
US,37.2836193,-80.06219455,1170,27,0,1143,4624.323149,2.307692308
US,36.71466456,-82.60171704,1227,35,0,1192,5689.511268,2.852485738
US,38.85905135,-78.56813762,2259,74,0,2185,5179.292003,3.275785746
US,36.84455636,-81.53344948,1857,55,0,1802,6168.615466,2.96176629
US,36.72231125,-77.10642712,1154,42,0,1112,6545.289547,3.639514731
US,38.18574462,-77.655399,4843,67,0,4776,3555.408729,1.383440017
US,38.41758738,-77.45917053,5284,25,0,5259,3456.260384,0.473126419
US,38.15965544,-79.05979937,1620,32,0,1588,6497.673672,1.975308642
US,36.70155394,-76.63603554,4043,90,0,3953,4389.412429,2.22606975
US,37.11781893,-76.88450012,247,5,0,242,3846.153846,2.024291498
US,36.92432914,-77.25791182,705,13,0,692,6317.77041,1.843971631
US,37.12191123,-81.56685568,2397,24,0,2373,5904.668063,1.001251564
US,,,0,0,0,0,,
US,36.73285734,-76.04566934,16980,152,0,16828,3773.551361,0.895170789
US,38.90847745,-78.20280433,1356,33,0,1323,3376.157753,2.433628319
US,36.72341572,-81.95666289,3058,46,0,3012,5690.360997,1.504251145
US,38.06451466,-78.90293905,1227,13,0,1214,5422.006186,1.059494703
US,38.11021557,-76.80213247,699,9,0,690,3880.099917,1.287553648
US,37.28131268,-76.70905141,360,8,0,352,2407.38264,2.222222222
US,39.17054517,-78.17325058,1664,12,0,1652,5926.34803,0.721153846
US,36.9746148,-82.62410519,2051,59,0,1992,5486.451061,2.876645539
US,36.91582035,-81.07834059,1333,28,0,1305,4647.190071,2.100525131
US,37.24374789,-76.54412815,1491,13,0,1478,2183.655536,0.871898055
US,46.98299757,-118.5601734,1627,16,0,1611,8141.920633,0.98340504
US,46.18894415,-117.2022851,959,18,0,941,4246.745195,1.876955162
US,46.23946995,-119.5120834,11692,164,0,11528,5720.436421,1.402668491
US,47.87046092,-120.6173956,4851,35,0,4816,6283.678756,0.721500722
US,48.04754642,-123.9226319,716,4,0,712,925.8900053,0.558659218
US,45.77568046,-122.4829204,13344,146,0,13198,2733.076493,1.0941247
US,46.29442881,-117.9051983,84,4,0,80,2107.904642,4.761904762
US,46.19074721,-122.6782231,2415,29,0,2386,2183.682512,1.200828157
US,47.7361335,-119.692937,2597,15,0,2582,5979.875199,0.577589526
US,48.4711431,-118.5154041,176,2,0,174,2307.591451,1.136363636
US,46.53351425,-118.9018212,8772,83,0,8689,9212.156855,0.94619243
US,46.43197502,-117.5454032,95,2,0,93,4269.662921,2.105263158
US,47.20753737,-119.4500749,5981,45,0,5936,6119.734378,0.752382545
US,47.14003705,-123.7820567,2220,26,0,2194,2957.59449,1.171171171
US,48.14713305,-122.5216407,924,22,0,902,1085.258571,2.380952381
US,47.75003077,-123.5609704,220,1,0,219,682.7845194,0.454545455
US,47.49137892,-121.8346131,62580,1050,0,61530,2777.898616,1.677852349
US,47.63479026,-122.6436061,3887,40,0,3847,1431.818266,1.029071263
US,47.12521214,-120.679439,1688,26,0,1662,3521.435277,1.54028436
US,45.87325839,-120.7913598,476,3,0,473,2122.630992,0.630252101
US,46.57756476,-122.3925769,2445,31,0,2414,3029.476997,1.267893661
US,47.57705241,-118.4194388,250,5,0,245,2285.400859,2
US,47.35007586,-123.1863685,1492,16,0,1476,2234.603403,1.072386059
US,48.54855019,-119.7387224,1757,29,0,1728,4159.268991,1.650540694
US,46.55418369,-123.7285716,542,5,0,537,2411.997686,0.922509225
US,48.53234021,-117.2741804,453,4,0,449,3300.786943,0.883002208
US,47.03892768,-122.1405958,25864,348,0,25516,2857.963712,1.345499536
US,48.60182783,-122.96745,74,0,0,74,420.884996,0
US,48.48171488,-121.766131,3299,40,0,3259,2553.306761,1.212488633
US,46.02408726,-121.9164403,190,1,0,189,1572.457171,0.526315789
US,48.04615983,-121.7170703,22393,390,0,22003,2723.934201,1.741615683
US,47.62113146,-117.4046494,25581,349,0,25232,4893.094465,1.364293812
US,48.40035475,-117.8542701,1182,17,0,1165,2585.132209,1.438240271
US,46.9291895,-122.8290656,4766,56,0,4710,1640.416334,1.174989509
US,,,1489,5,0,1484,,0.335795836
US,46.2918004,-123.4250831,48,0,0,48,1069.518717,0
US,46.23040051,-118.4775539,3518,35,0,3483,5789.993417,0.994883457
US,48.82227976,-121.7490018,3478,55,0,3423,1517.1409,1.581368603
US,46.90022523,-117.5241763,2783,27,0,2756,5554.446751,0.970176069
US,46.45738486,-120.7380126,19844,317,0,19527,7909.978356,1.597460189
US,39.1307219,-80.00350858,792,9,0,783,4817.22523,1.136363636
US,39.46704621,-78.02414609,6391,51,0,6340,5362.881909,0.797997184
US,38.01974191,-81.69888019,1087,22,0,1065,5065.945845,2.023919043
US,38.70036159,-80.72011184,309,1,0,308,2213.942824,0.323624595
US,40.27367263,-80.57915332,1427,25,0,1402,6504.39856,1.75192712
US,38.42424062,-82.23855912,5373,101,0,5272,5843.710914,1.879769216
US,38.84315422,-81.11934872,135,0,0,135,1899.001266,0
US,38.46231092,-81.07652217,263,4,0,259,3091.208275,1.520912548
US,39.27057157,-80.70671527,257,3,0,254,3042.140152,1.167315175
US,38.02974928,-81.08286634,1784,48,0,1736,4206.951846,2.69058296
US,38.9251277,-80.85952723,413,1,0,412,5279.304615,0.242130751
US,39.10314817,-79.19440518,776,17,0,759,6708.160443,2.190721649
US,37.9463652,-80.45335881,1521,35,0,1486,4388.090705,2.301117686
US,39.32103553,-78.60826476,1015,14,0,1001,4379.719525,1.379310345
US,40.51943859,-80.57461608,1922,42,0,1880,6671.294689,2.185223725
US,39.00683177,-78.85855301,799,8,0,791,5799.941928,1.001251564
US,39.2853852,-80.37919577,3042,33,0,3009,4523.016534,1.084812623
US,38.84263974,-81.68148753,1191,29,0,1162,4167.833147,2.434928631
US,39.30776166,-77.86014147,2423,26,0,2397,4240.016799,1.073049938
US,38.33860077,-81.52857054,8766,207,0,8559,4921.290786,2.361396304
US,38.9947249,-80.49988181,557,4,0,553,3501.603068,0.718132855
US,38.172154,-82.07017953,784,8,0,776,3841.442501,1.020408163
US,37.8299889,-81.93528571,1693,59,0,1634,5287.485555,3.48493798
US,39.50984542,-80.24244659,1909,14,0,1895,3404.551291,0.733368256
US,39.86064362,-80.66591062,2139,53,0,2086,7005.993908,2.477793361
US,38.77071799,-82.02524219,1059,15,0,1044,3993.815055,1.416430595
US,37.38002939,-81.65083669,992,6,0,986,5628.688153,0.60483871
US,37.40481169,-81.11023142,2885,54,0,2831,4909.969706,1.871750433
US,39.41561583,-78.94104895,2122,66,0,2056,7897.871073,3.110273327
US,37.73048351,-82.13338365,1458,20,0,1438,6224.385246,1.371742112
US,39.63218457,-80.04766838,5427,31,0,5396,5138.620611,0.571217984
US,37.56274716,-80.54577965,662,11,0,651,4986.817326,1.66163142
US,39.55439028,-78.26311676,657,8,0,649,3673.674793,1.217656012
US,38.29617706,-80.79759588,707,8,0,699,2886.1855,1.131541726
US,40.0955451,-80.62203992,2543,37,0,2506,6140.880442,1.45497444
US,38.68314479,-79.35084086,313,2,0,311,4491.318697,0.638977636
US,39.37091679,-81.16771771,574,5,0,569,7694.369973,0.871080139
US,38.32758728,-80.00993811,360,9,0,351,4365.223718,2.5
US,39.46770987,-79.66712803,1691,31,0,1660,5058.028236,1.833234772
US,38.50782345,-81.9082131,3041,56,0,2985,5387.068202,1.841499507
US,37.76936795,-81.2456041,2761,29,0,2732,3763.580104,1.050344078
US,38.769899,-79.87919615,1205,6,0,1199,4199.337864,0.497925311
US,39.18094587,-81.06356878,358,7,0,351,3747.121624,1.955307263
US,38.71622686,-81.35243568,312,5,0,307,2279.36879,1.602564103
US,37.65390597,-80.86009693,460,17,0,443,3658.63358,3.695652174
US,39.33602617,-80.0421439,702,13,0,689,4204.851752,1.851851852
US,39.11240885,-79.57053576,338,2,0,336,4942.243018,0.591715976
US,39.46811972,-80.88772676,373,2,0,371,4341.752997,0.536193029
US,,,0,0,0,0,,
US,38.89285061,-80.23689136,964,4,0,960,3987.425546,0.414937759
US,38.14901357,-82.42287994,1742,21,0,1721,4421.095376,1.205510907
US,38.49370949,-80.4202023,156,0,0,156,1922.602909,0
US,39.6065771,-80.6401654,716,16,0,700,4752.738135,2.234636872
US,39.02775007,-81.37473928,229,1,0,228,3934.031953,0.436681223
US,39.20967886,-81.5162836,5038,45,0,4993,6032.232573,0.893211592
US,37.612327,-81.54511071,1207,20,0,1187,5918.407375,1.657000829
US,43.96974651,-89.76782777,1430,13,0,1417,7072.205737,0.909090909
US,46.31956891,-90.67837132,1061,16,0,1045,6817.889731,1.50801131
US,45.42372701,-91.84833627,4617,57,0,4560,10204.66802,1.234567901
US,46.52868768,-91.19716729,964,18,0,946,6411.279596,1.867219917
US,44.4526553,-88.00411844,27818,173,0,27645,10515.53251,0.62189949
US,44.37835084,-91.75332578,1012,7,0,1005,7766.096232,0.691699605
US,45.86303537,-92.36711412,1101,19,0,1082,7142.857143,1.725703906
US,44.0816316,-88.21780273,5040,37,0,5003,10062.08948,0.734126984
US,45.06939744,-91.28068855,6025,67,0,5958,9318.259148,1.112033195
US,44.73483377,-90.61207486,3122,55,0,3067,8977.972048,1.761691224
US,43.46492199,-89.33589004,4520,38,0,4482,7856.497254,0.840707965
US,43.23870316,-90.93073686,1599,12,0,1587,9912.590664,0.750469043
US,43.06601594,-89.41733797,34732,200,0,34532,6353.085358,0.575837844
US,43.41576662,-88.70928178,11054,142,0,10912,12584.38735,1.284602859
US,44.95856458,-87.30002707,2204,15,0,2189,7965.881162,0.680580762
US,46.43222285,-91.91595768,3522,30,0,3492,8162.224797,0.851788756
US,44.94562799,-91.8962481,3800,23,0,3777,8375.947805,0.605263158
US,44.726614,-91.28609183,9521,86,0,9435,9098.293294,0.903266464
US,45.84963535,-88.39804137,422,12,0,410,9825.378347,2.843601896
US,43.75354908,-88.48885325,11293,75,0,11218,10921.34658,0.664128221
US,45.66678019,-88.77084892,916,24,0,892,10173.25633,2.620087336
US,42.8671731,-90.7063218,4557,82,0,4475,8859.036918,1.799429449
US,42.6794956,-89.60243287,2407,12,0,2395,6512.445887,0.498545908
US,43.80025981,-89.04679553,1736,13,0,1723,9178.871676,0.748847926
US,43.00050278,-90.13469017,1746,8,0,1738,7373.933609,0.458190149
US,46.26302338,-90.24295041,527,33,0,494,9266.748725,6.261859583
US,44.31864893,-90.80566792,2413,18,0,2395,11689.19246,0.745959387
US,43.02054068,-88.77529134,7302,61,0,7241,8613.998042,0.835387565
US,43.92456975,-90.11120239,2531,10,0,2521,9484.018436,0.395100751
US,42.57639354,-88.04051686,13918,226,0,13692,8208.255436,1.623796522
US,44.51727459,-87.61468386,2186,25,0,2161,10697.85651,1.143641354
US,43.90632465,-91.11451093,10649,56,0,10593,9023.352766,0.525870974
US,42.66005229,-90.1317729,1349,6,0,1343,8094.809481,0.444773907
US,45.26271619,-89.07483625,1933,40,0,1893,10073.4796,2.069322297
US,45.33737523,-89.73411273,2615,60,0,2555,9477.041279,2.294455067
US,44.11946801,-87.80928853,6980,57,0,6923,8837.568529,0.816618911
US,44.89792533,-89.75863384,13133,183,0,12950,9678.536686,1.393436382
US,45.38553432,-88.033246,3874,45,0,3829,9600.991326,1.161590088
US,43.81911946,-89.40073763,1307,21,0,1286,8392.192115,1.606732976
US,45.00422544,-88.70950714,718,10,0,708,15759.4381,1.39275766
US,43.00486062,-87.96733172,92090,1003,0,91087,9737.492678,1.089151917
US,43.94641218,-90.618819,3528,25,0,3503,7627.613344,0.70861678
US,45.02715345,-88.26807503,4116,42,0,4074,10851.56868,1.020408163
US,45.70677897,-89.51944105,2895,50,0,2845,8133.16477,1.727115717
US,44.41578887,-88.46565023,17622,161,0,17461,9379.141496,0.913630689
US,43.38352225,-87.94625009,7115,55,0,7060,7974.579976,0.773014758
US,44.58307413,-91.99949611,699,5,0,694,9592.424866,0.715307582
US,44.71850291,-92.4224416,3612,35,0,3577,8448.33232,0.968992248
US,45.46130348,-92.44182875,3077,23,0,3054,7027.841856,0.747481313
US,44.47558711,-89.50152965,5952,54,0,5898,8410.105692,0.907258065
US,45.68051754,-90.3609888,1015,5,0,1010,7602.426785,0.492610837
US,42.74753117,-88.05941254,19569,259,0,19310,9968.36652,1.323521897
US,43.3762778,-90.43012729,1134,13,0,1121,6573.150939,1.14638448
US,42.67151616,-89.071479,13134,126,0,13008,8040.207157,0.959342165
US,45.47498854,-91.1333012,1145,13,0,1132,8075.892227,1.135371179
US,43.42574087,-89.94966132,4713,31,0,4682,7313.553273,0.657755145
US,45.87931905,-91.14504927,1258,11,0,1247,7597.535934,0.874403816
US,44.78902246,-88.76443896,4584,67,0,4517,11208.098,1.461605585
US,43.72099677,-87.94579284,11853,97,0,11756,10276.57361,0.818358222
US,45.03437474,-92.45000068,6591,28,0,6563,7267.855371,0.424821727
US,45.21179252,-90.5004405,1779,19,0,1760,8745.022858,1.068015739
US,44.30360275,-91.35893614,3064,30,0,3034,10334.24399,0.979112272
US,,,0,0,0,0,,
US,43.59422667,-90.8324691,1588,30,0,1558,5152.164039,1.889168766
US,46.05467334,-89.51719204,1671,23,0,1648,7528.722685,1.376421305
US,42.66858202,-88.54163073,9439,103,0,9336,9087.495668,1.09121729
US,45.89838588,-91.79050449,1110,14,0,1096,7061.068702,1.261261261
US,43.36863664,-88.22974712,13228,102,0,13126,9724.039578,0.771091624
US,43.01833055,-88.30431188,37254,370,0,36884,9216.769999,0.99318194
US,44.47068056,-88.96534501,4786,133,0,4653,9386.154148,2.778938571
US,44.11324419,-89.24317107,2071,18,0,2053,8472.773391,0.86914534
US,44.06886922,-88.64477096,17128,166,0,16962,9963.526791,0.969173284
US,44.45537896,-90.04158336,6049,58,0,5991,8286.414882,0.958836171
US,41.65498705,-105.7235415,3469,9,0,3460,8922.325103,0.259440761
US,44.52405055,-107.9960365,788,21,0,767,6683.630195,2.664974619
US,44.24886082,-105.5474404,4185,31,0,4154,9030.879782,0.740740741
US,41.69357844,-106.9326084,946,15,0,931,6391.891892,1.585623679
US,42.97272268,-105.5081848,803,11,0,792,5809.578932,1.369863014
US,44.58855102,-104.5697705,388,7,0,381,5116.033755,1.804123711
US,43.04183996,-108.6296893,3968,64,0,3904,10106.72168,1.612903226
US,42.08798185,-104.3534743,1010,17,0,993,7645.144198,1.683168317
US,43.71930657,-108.4423174,230,1,0,229,5211.874009,0.434782609
US,44.04057166,-106.5845174,518,6,0,512,6133.806986,1.158301158
US,41.3070252,-104.6887497,7045,62,0,6983,7080.40201,0.880056778
US,42.26376367,-110.6563997,920,11,0,909,4639.435199,1.195652174
US,42.96180148,-106.797885,6479,92,0,6387,8113.150843,1.419972218
US,43.05607708,-104.4758896,140,2,0,138,5942.275042,1.428571429
US,44.52157546,-109.5852825,2021,10,0,2011,6922.65534,0.494804552
US,42.13299116,-104.966331,440,8,0,432,5242.463958,1.818181818
US,44.79048913,-106.8862389,2543,17,0,2526,8341.807446,0.66850177
US,42.76558279,-109.9130922,597,6,0,591,6072.627403,1.005025126
US,41.65943896,-108.8827882,2966,16,0,2950,7004.699714,0.539447067
